Point,Height,Height STD,Mean,Mean STD,Sigma,Sigma STD,FWHM,R^2,Stowed SNR,Silent SNR
13.0,-239.7220217746107,443.1131590400399,1075.3440984739227,17.246286719618457,7.837494733793447,16.411598521973048,18.4181126244146,0.9990292720183299,-2.5090416517148184,-3.5794266522138796
14.0,154.94714679842508,inf,1075.8232482083804,inf,0.9355727787808826,inf,2.198596030135074,0.0,1.8796435957144277,3.114813821151771
15.0,1122.07475863296,169197921.42212704,1091.2873277471876,17304.65676485732,2.4853834648037085,100895.21537981476,5.840651142288715,0.0,13.975557700221264,15.988466369428716
16.0,146.14195531152615,25.735739902841367,1068.27808040934,29.23064959213822,122.59504488632597,44.34238980383208,288.09835548286605,0.22348939858110262,1.565053506709134,3.6414624847701442
17.0,192.4103620266747,153.23024578864454,1089.6038051133316,4.901413041899138,5.87930389305661,5.842997052364166,13.816364148683034,0.9912656350394479,2.2941784227524304,2.662307126692413
18.0,119.9919910668231,19.299103273472188,999.9001918956185,47.38062582413668,112.1051404687066,44.838726214207234,263.44708010146053,0.18140269785668262,1.4582928062631515,1.8606149535374337
19.0,151.43266732156525,103.4161256174065,1080.654524598413,6.404185766264256,8.32941522053007,6.703397477756982,19.574125768245665,0.9792116092398766,2.450077999701797,2.213862254185192
20.0,2336.143569517481,1955.342974704264,479.5502641976599,595.7361892004019,454.651419079276,229.504498242842,1068.4308348362988,-0.03996467306437945,32.30017718359097,28.060772377442987
21.0,106.37321009584609,51.0069969376729,1082.2591465371129,6.243245510946517,11.28284919883338,6.24832225538599,26.514695617258447,-3.1323232899050657,1.8320764748521143,1.5285260789380937
22.0,139.2565120467275,74.38681268025017,1107.9012724438605,10.214337846375063,16.56301300479358,10.214781058328374,38.92308056126491,0.36797741685882057,1.5477275016969734,1.9013439944937356
23.0,224.46756157408012,75.71944623924972,1087.8303996540833,3.2911143096890503,8.225650973883736,3.1345184382294704,19.330279788626783,0.8954366764290925,2.320760080352336,3.8568486878902033
24.0,172.93309324420713,95.94638081440868,1087.3726974250392,5.255452440889783,5.9688878717230605,3.599936268806416,14.026886498549192,0.9997997830308902,1.9609683945525909,3.0575842808552793
25.0,107.99870879067996,27.12806482932032,985.6532531543021,91.43880469146839,115.81293310045452,78.10677393439182,272.16039278606814,0.21600418069529403,0.958811150619402,1.7447415662693213
26.0,364.2047996002716,107.5555492570181,1098.512580792904,2.2353421248530294,5.59330949021925,2.0246192028832635,13.144277302015237,0.9999258979243901,5.425121872291372,6.924913669718367
27.0,143.58949264599727,102.29935428058536,1103.3563246466013,9.673249383604372,11.761468223055202,9.67401193483997,27.639450324179727,0.2278305778746662,1.9867307803762855,1.684387430322279
28.0,197.75335913842895,53.56892223115163,1091.9040676648015,6.150270503075822,19.659084651255142,6.150254778086566,46.198848930449586,0.35443029089071054,2.2700986381728607,4.4468775301421335
29.0,341.34633545803564,155.29019023062986,1102.6028807123264,2.2552604604623214,5.772689041745539,3.291739520265731,13.565819248102018,0.98369152550166,4.229859457339894,7.37993761270906
30.0,115.99976565283261,105.93585695817076,1089.1976953762533,7.539711586670893,7.155660544184777,7.654044799363647,16.815802278834227,0.842405766030419,1.7752765830968125,1.240359348205455
32.0,451.96025526758325,25.958945824133526,1012.0290587324198,40.83712918444711,192.13055425123608,53.657311837660394,451.5068024904048,-0.011795291955013942,5.741521421860241,5.00544992592986
33.0,136.64541182208217,28.81828693938982,1028.2449725608344,14.466721771841373,57.63430691676878,15.755071608508027,135.44062125440664,0.16450065489805477,1.9947492887430964,0.043425646319256966
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,126.14882378019175,inf,1072.1246064085947,inf,-0.4183025721824629,inf,-0.9830110446287879,0.0,1.5900888872100885,1.82942629964078
36.0,883.8532489505035,5939789.707501631,1091.8798394774888,1698.3388142863907,2.752204030533262,6137.081066803288,6.467679471753166,0.9999999246241665,10.281829362652582,12.27735527512667
37.0,275.6284890950493,409.2245566891544,1120.4984374330095,50.53742309029731,29.495795976072433,50.53485459572308,69.31512054377022,0.27922164786316805,3.064196316473252,4.116061092055656
38.0,127.40744728367305,74.1705645452188,1084.171519215769,15.915203834918826,23.672887125565357,15.913843472272193,55.63128474507859,0.015707120940568364,2.3619433689955787,2.3749268866071027
39.0,234.3874771662044,111.70841621964034,1082.6197258932584,4.869306763590345,8.958871615807217,4.986633761368904,21.05334829714696,0.36787836465341917,3.1389377811651578,4.401331116144356
40.0,231.3458605145558,89.96867075452678,1087.000605724209,3.783167317982162,5.8701938811540915,2.463932772955998,13.794955620712116,0.9984034555170556,2.611118440981649,2.7634369598606368
42.0,782.686183846947,172051206.69733787,1091.025563928142,55087.70467161124,2.4260949264205722,140212.7542419062,5.701323077088345,0.0,11.226985525798924,3.104107363873265
43.0,310.037892872035,92.01691397054228,1084.851099218774,2.4715117403032876,5.973844756263701,2.0700602266161026,14.038535177219698,0.9998756957185951,4.049670688070996,4.753404260800855
46.0,182.65272401992988,76.53775100104706,1089.0008577430292,4.9300510119770715,10.188523412518418,4.928034979958923,23.943030019418284,-0.7199447538628507,2.8655169400066756,4.766240271074551
47.0,132.5829352632251,34.699960459340176,1000.1937289675606,95.89732909254816,126.49704060044265,92.24393895140118,297.26804541104025,0.13346006684166545,1.4355363179393374,2.2047569440456374
48.0,170.87851370910894,33.994214081993505,1031.6515561052963,35.027016986687514,105.4346273288578,40.631412324592546,247.77137422281584,0.23671468689135122,2.039142586613675,2.2363379334227558
49.0,-21.65960085334021,inf,1081.4114526367491,inf,-0.1240502540171533,inf,-0.2915180969403103,0.0,-0.2104631133105217,-0.2677723802314912
50.0,1637.5450872171373,213695459.73117352,1091.8017998572664,21088.89325870599,2.459562869487031,85626.78586526484,5.779972743294523,0.0,19.398832383487857,1.9057768277169835
51.0,334.17161803580507,25742272.739816338,1089.70819063683,77512.02781096399,2.3486654118547943,50654.438253115106,5.5193637178587664,0.0,4.539126139204389,4.401432974480843
52.0,1693.103835838252,355403287.6963853,1093.0197670238617,151758.4398893782,2.22270541882001,110825.19225013614,5.223357734227024,0.0,21.759133109466656,21.316538751126323
53.0,104.43111930806135,32.85148498908829,1098.9779257366295,19.045235173071028,52.48157120596071,19.154690071265133,123.33169233400768,0.17665057698272724,1.0305807213455012,1.784478959941177
54.0,178.43555400708058,116.10269389637595,1083.3001834832646,7.69694677381117,10.253368876272132,7.7146364841430906,24.09541685923951,0.36729354130882363,1.1401415331988258,2.2004503423359187
55.0,141.54184837022004,inf,1086.6727075469742,inf,0.8589967364985132,inf,2.018642330771506,0.0,1.7147173148399248,1.6307696325085392
56.0,140.59039545830615,116.31151267679125,1084.9577293961763,7.22393565136384,5.044523970371544,5.30013563010331,11.85463133037313,0.9999801954346336,1.5556537443878342,1.3730349546193192
57.0,-163.53496278170678,270.8076619420838,1059.296968296838,14.859126758801867,-4.906766978376229,10.49334436725549,-11.53090239918414,0.0,-1.8379868846420269,-2.202712310557443
58.0,49.172932044975965,inf,1086.5344080155305,inf,0.1838304787623748,inf,0.4320016250915808,0.0,0.5234058581275572,0.5146542158732237
59.0,159.20462510768303,69.20316891994666,1087.818214470465,7.836774305240029,15.607159125954393,7.836978293986546,36.67682394599282,0.3053891394070146,1.79605354213341,2.6238187643270874
60.0,226.5136375119224,169.254767153375,1090.8260305687686,2.947177937779495,5.949463934996336,5.677403666882842,13.98124024724139,0.9204466947614471,3.0500667179583414,2.9056274988924415
61.0,91.3399965627503,36.6333819106135,1028.3739567095554,53.8744137992301,89.1804890112401,60.412224323509285,209.57414917641424,0.05674359071195778,0.953922442507368,1.460204275098216
62.0,244.16336405507823,66.32544381384142,1096.0876846377807,2.5160664784613416,7.004388046828219,2.0364595344460286,16.460311910046315,0.98779348993798,3.4922234380695443,2.531216510716667
63.0,335.23335128673614,132.71272258512906,1077.5039776888048,6.125568118695631,4.316393167316744,2.8814096528702664,10.14352394319435,0.0,3.3746141120504918,4.692992479132593
64.0,261.01314439310346,152.3414477161473,1102.4772440309798,3.4784792818692405,6.375855370357596,4.701063414000977,14.98326012034035,0.9433653871741188,3.2118529583100104,4.136614464656607
65.0,146.39380769443997,94.68092098356267,1083.1868739575434,14.57906348520426,19.522210965315544,14.57834080612817,45.87719576849153,0.2829373748631281,1.8301891902018546,1.7606091906433887
66.0,917.0251510060358,3537410.5951828016,1091.807300719628,829.4982567655335,2.826449838455479,3805.0798693630018,6.642157120370376,0.9999998974283989,8.88802356412951,15.769717793333658
67.0,1223.0868266044656,208594843.79440755,1081.2551242896093,52267.52184312382,-2.4418022497983833,109754.42968258691,-5.7382352870262014,0.0,17.726578284295105,15.819598932898202
68.0,-137.96109548050515,inf,1086.8920862808404,inf,0.9593502029596576,inf,2.254472976955195,0.0,-1.2667032621008014,-1.6602904259884894
69.0,257.30910391206817,105.1613165039858,1093.037573045949,5.850570819288656,12.399040424262429,5.849661432077828,29.13774499701671,0.04286327576626314,3.2032452636148596,3.9237875442966015
70.0,358.6626583053413,23852792.94363445,1080.1652548216484,62748.881135680705,2.384508212089864,44679.04588840308,5.603594298411181,0.0,3.9861250743321306,5.754434636692319
71.0,470.4865270555793,165247318.17890847,1081.9433072796892,20920.379632866636,2.5220281183020687,243280.16456996623,5.926766078009861,0.9999999122221385,4.563591723708146,8.511061004960808
72.0,432.8795196544746,76.83101858893126,1077.3794490121463,1.978047788157604,5.161384338005827,1.1054559832651552,12.129253194313694,0.9999854559558147,3.639871799071582,6.789145133715664
73.0,-661.5185797049365,690342421415071.8,1071.7230465973446,132900180058.49268,-1.8153616269635615,272665478278.4486,-4.26609982336437,0.0,-7.186191052770825,-7.570699751528242
74.0,154.87056447966063,36.20603718548435,965.1824860979426,157.77546346407615,-168.79209652223994,129.86347516971867,-396.6614268272639,0.0,1.331336737841861,2.2260720570968853
75.0,1012.5474782479245,57027641.757673204,1081.4115654282693,13568.297756604576,2.5415792803378117,40605.74518670772,5.9727113087938575,0.0,11.562082636737316,13.425784846751112
77.0,144.36450211988134,127.94240401213389,1074.0374566490748,9.77259637358382,9.563437705861523,9.808126748760529,22.47407860877458,-0.08623891793011174,1.8035308581614433,2.1408133042740047
78.0,206.99262868515635,125.52951847382502,1097.694742059395,6.874775051470415,9.797524371634099,6.8436054734837635,23.024182273340134,0.7568291616328625,1.6910430557307514,2.4548973045681164
79.0,174.8289668429418,70.63268469866715,1067.7054939920952,3.7391598538096287,-6.85879090571284,2.95644140125831,-16.118158628425174,0.0,2.2438161747420433,3.551203065268332
80.0,573.2609750141078,23028717.0180848,1083.3888409619915,34590.260400230036,2.4011183252479196,26701.931884065678,5.642628064332611,0.0,5.119246601522192,6.242045714245094
81.0,316.4360172720386,inf,1086.1368881621743,inf,0.650425993590942,inf,1.5285010849387137,0.0,3.085491256746408,2.1790975113266784
82.0,347.4403463923719,64875255.243655086,1091.7987985876925,31064.65924365146,2.5310607572954327,131414.486274592,5.947992779644267,0.0,3.595198454718142,4.149939003387239
83.0,77.8950632601632,7039587239.216789,1077.8590025374212,235124544.03908348,1.5071901388753237,48726887.99662811,3.5418968263570108,0.0,0.6223344912031391,0.8200561671076748
84.0,145.71159850600054,inf,1085.6150557803394,inf,-1.0342800217332708,inf,-2.4305580510731866,0.0,1.8691622940394919,2.6031012801604954
85.0,246.29516529704475,46.94044031736808,1043.7413731945612,44.4225115048346,132.29184278172062,61.56300674917534,310.8858305370435,0.012010268675942792,2.2950609650199074,2.716792371129879
86.0,278.15009394960396,75.3163544057601,1078.432964775302,2.4152796271877075,7.085486061751913,2.128848602049783,16.650892245116996,0.9947470158403617,2.4340554964010184,4.268316344945789
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,294.5349635154415,7.029414097099545e+18,1084.5110176383246,1.6254084444645202e+16,1.4364949076443678,4362537768096714.5,3.3757630329642647,0.0,3.4767054409060543,6.140537976361037
89.0,1056.1621543368876,307201104.8118858,1091.402090726116,15039.434683608593,2.470887810186466,189575.60029870528,5.806586353938195,0.9999999426614139,8.897037483213559,7.758446406483208
90.0,215.56056016047884,75.09442155239661,1084.576162097964,8.395913063654694,20.870591597099075,8.395381808379824,49.045890253182826,0.28472687270268615,1.7054398823458656,4.04419481746497
91.0,97.67646577580584,49.969049001407384,1088.8836177493824,11.967481321326947,20.258045221201304,11.967195292996339,47.60640626982307,-0.07086812492231398,0.6883245392637347,1.3152519308288309
92.0,41.50855416561048,31.461917881120005,1161.4518515732743,49.20808133427155,52.48858106733711,54.79905701644051,123.3481655082422,0.05286217996211273,0.31831197195776295,1.130489494151154
93.0,128.41470960985225,32.710801718273494,982.2818108972177,52.32514336968455,79.90929271430609,47.033361952743725,187.7868378786193,-0.14401099934337003,0.9330198689378638,1.1808272770668786
94.0,76.58733259751287,inf,1095.971355978179,inf,1.031888901074769,inf,2.424938917525707,0.0,0.6899197954252573,0.9853634744175388
95.0,930.8989237923162,16402992.930265049,1129.9317438691485,1808.952496063491,2.6875651591473813,14873.888338052844,6.315778123996346,0.9999999815099369,11.286936866078157,11.415246475816756
96.0,50.29157383223397,3.235438378526741e+28,1067.47410520374,1875163961813.647,-1.3340399972011858,3.9618817429609615e+28,-3.134993993422787,0.0,0.7209577517544189,0.43154746766260343
97.0,-104.4978221977513,inf,1076.5225279554254,inf,0.4230747548763787,inf,0.9942256739594899,0.0,-1.108852745934769,-1.0335758987889132
98.0,217.808294834667,91.37436369164273,1086.574753906202,4.272788172195906,8.64222121428786,4.107376763844535,20.309219853576472,-0.6769842752570274,2.0156794893738716,2.175008405818556
99.0,182.18869533801674,45.37059605502268,952.0210324020467,75.39588836435765,91.04284704588562,51.40966453451194,213.95069055783122,0.13202167203655557,2.106354929090137,3.00157524389503
